,host,time,http,URL,version,status,bytes
7640,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:34:25-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-cargomse,HTTP/1.0,404,-
7641,pctsm.nera.no,19/Jul/1995:11:34:30-0400,GET,/pub/winvn/readme.txt,HTTP/1.0,404,-
7642,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:35:16-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-propellant,HTTP/1.0,404,-
7643,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:35:18-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-lc39,HTTP/1.0,404,-
7644,s109n104.csun.edu,19/Jul/1995:11:35:27-0400,GET,/histor/apollo/images/apollo.gif,HTTP/1.0,404,-
7645,proxy.austin.ibm.com,19/Jul/1995:11:38:49-0400,GET,/news/sci.space.shuttle/archive/sci-space-shuttle-6-aug-1994-01.txt,HTTP/1.0,404,-
7646,dwarfiel.worldbank.org,19/Jul/1995:11:39:00-0400,GET,/persons/astronauts/i-to-l/kerwinJP.txt,HTTP/1.0,404,-
7647,dwarfiel.worldbank.org,19/Jul/1995:11:39:10-0400,GET,/persons/astronauts/a-to-d/conradCC.txt,HTTP/1.0,404,-
7648,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:39:31-0400,GET,/shuttle/technology/sts-newsref/sts-lcc.html#sts-ksc-towing,HTTP/1.0,404,-
7649,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:41:32-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius,HTTP/1.0,404,-
7650,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:42:19-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-pcmmu,HTTP/1.0,404,-
7651,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:42:58-0400,GET,/shuttle/technology/sts-newsref/sts-cron.html#sts-cron-84,HTTP/1.0,404,-
7652,gw1.cat.com,19/Jul/1995:11:43:25-0400,GET,/shuttle/missions/51-L/mission-51-1.html,HTTP/1.0,404,-
7653,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:45:08-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#sts_mods,HTTP/1.0,404,-
7654,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:45:50-0400,GET,/shuttle/technology/sts-newsref/stsover-launch.html#stsover-prelnfinal,HTTP/1.0,404,-
7655,137.243.166.189,19/Jul/1995:11:46:13-0400,GET,/apollo/apollo-13/apollo-13.html,HTTP/1.0,404,-
7656,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:48:14-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius-srm,HTTP/1.0,404,-
7657,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:48:14-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-astrot,HTTP/1.0,404,-
7658,sci140te.sci.port.ac.uk,19/Jul/1995:11:48:26-0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,HTTP/1.0,404,-
7659,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:49:49-0400,GET,/shuttle/technology/sts-newsref/sts-rhc.html#sts-dds,HTTP/1.0,404,-
7660,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:50:04-0400,GET,/shuttle/technology/sts-newsref/stsover-mgt.html#stsover-mgtldp,HTTP/1.0,404,-
7661,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:55:26-0400,GET,/shuttle/technology/sts-newsref/et.html#et-safety,HTTP/1.0,404,-
7662,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:55:27-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_cassette,HTTP/1.0,404,-
7663,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:56:54-0400,GET,/shuttle/technology/sts-newsref/spacelab.html#spacelab,HTTP/1.0,404,-
7664,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:56:56-0400,GET,/shuttle/technology/sts-newsref/srb.html#srb,HTTP/1.0,404,-
7665,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:57:03-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_entry,HTTP/1.0,404,-
7666,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:57:53-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_egress_slide,HTTP/1.0,404,-
7667,hoohoo.ncsa.uiuc.edu,19/Jul/1995:11:59:38-0400,GET,/shuttle/technology/sts-newsref/sts_coord.html#sts_coord,HTTP/1.0,404,-
7668,interlock.turner.com,19/Jul/1995:12:00:56-0400,GET,/shuttle/technology/images/sts-cron-72-small.gif,HTTP/1.0,404,-
7669,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:01:45-0400,GET,/shuttle/technology/sts-newsref/centers.html#sts-ksc-et,HTTP/1.0,404,-
7670,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:03:37-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-ksc-pcr,HTTP/1.0,404,-
7671,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:03:58-0400,GET,/shuttle/technology/sts-newsref/stsover-launch.html#stsover-tracksn,HTTP/1.0,404,-
7672,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:04:13-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_slm,HTTP/1.0,404,-
7673,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:05:44-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-etca,HTTP/1.0,404,-
7674,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:06:45-0400,GET,/persons/astronauts/q-to-t/TrulyRH.txt,HTTP/1.0,404,-
7675,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:06:57-0400,GET,/persons/astronauts/q-to-t/TrulyRH.txt,HTTP/1.0,404,-
7676,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:07:08-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius-rcs,HTTP/1.0,404,-
7677,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:08:00-0400,GET,/shuttle/technology/sts-newsref/centers.html#centers,HTTP/1.0,404,-
7678,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:09:53-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#apu_mods,HTTP/1.0,404,-
7679,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:10:43-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-lc39-fss,HTTP/1.0,404,-
7680,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:11:45-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-burn,HTTP/1.0,404,-
7681,wkstn12.labs.emich.edu,19/Jul/1995:12:12:38-0400,GET,/images/crawlerway-logo.gif,HTTP/1.0,404,-
7682,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:13:04-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-rcs-interconnect,HTTP/1.0,404,-
7683,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:13:04-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-rcs-gauging,HTTP/1.0,404,-
7684,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:17:02-0400,GET,/shuttle/technology/sts-newsref/sts-rhc.html#sts-gnnc-rtm,HTTP/1.0,404,-
7685,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:17:16-0400,GET,/shuttle/technology/sts-newsref/sts-av.html#sts-dps-bus,HTTP/1.0,404,-
7686,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:17:27-0400,GET,/shuttle/technology/sts-newsref/stsover-launch.html#stsover-pocc,HTTP/1.0,404,-
7687,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:18:47-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-ees,HTTP/1.0,404,-
7688,204.249.183.74,19/Jul/1995:12:21:38-0400,GET,/shuttle/resources/orbiters/discovery.gif,HTTP/1.0,404,-
7689,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:21:53-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#imu_mods,HTTP/1.0,404,-
7690,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:24:37-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_air_quality,HTTP/1.0,404,-
7691,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:24:54-0400,GET,/shuttle/technology/sts-newsref/sts-caws.html#sts-light,HTTP/1.0,404,-
7692,149.25.43.200,19/Jul/1995:12:27:34-0400,GET,/home/guided-tour.html,HTTP/1.0,404,-
7693,149.25.43.200,19/Jul/1995:12:27:38-0400,GET,/home/whats-new.html,HTTP/1.0,404,-
7694,149.25.43.200,19/Jul/1995:12:27:40-0400,GET,/home/faq.html,HTTP/1.0,404,-
7695,149.25.43.200,19/Jul/1995:12:27:42-0400,GET,/home/internet-search.html,HTTP/1.0,404,-
7696,149.25.43.200,19/Jul/1995:12:27:45-0400,GET,/home/internet-directory.html,HTTP/1.0,404,-
7697,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:27:45-0400,GET,/shuttle/technology/sts-newsref/sts-gear.html#sts-gear-main,HTTP/1.0,404,-
7698,149.25.43.200,19/Jul/1995:12:28:02-0400,GET,/home/faq.html,HTTP/1.0,404,-
7699,149.25.43.200,19/Jul/1995:12:28:05-0400,GET,/home/welcome.html,HTTP/1.0,404,-
7700,149.25.43.200,19/Jul/1995:12:28:10-0400,GET,/home/faq.html,HTTP/1.0,404,-
7701,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:29:35-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-gcil,HTTP/1.0,404,-
7702,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:29:42-0400,GET,/shuttle/technology/sts-newsref/sts-msfc.html#sts-msfc,HTTP/1.0,404,-
7703,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:30:39-0400,GET,/persons/astronauts/a-to-d/beanAL.txt,HTTP/1.0,404,-
7704,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:30:44-0400,GET,/persons/astronauts/i-to-l/lousmaJR.txt,HTTP/1.0,404,-
7705,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:30:49-0400,GET,/persons/astronauts/e-to-h/garriottOK.txt,HTTP/1.0,404,-
7706,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:31:27-0400,GET,/persons/astronauts/e-to-h/gibsonEG.txt,HTTP/1.0,404,-
7707,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:31:34-0400,GET,/persons/astronauts/a-to-d/carrGP.txt,HTTP/1.0,404,-
7708,usr12-dialup10.atlanta.mci.net,19/Jul/1995:12:31:38-0400,GET,/persons/astronauts/m-to-p/pogueWR.txt,HTTP/1.0,404,-
7709,168.221.60.73,19/Jul/1995:12:32:47-0400,GET,/://spacelink.msfc.nasa.gov,HTTP/1.0,404,-
7710,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:33:01-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_inflight_egress,HTTP/1.0,404,-
7711,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:33:04-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-lc39-h2,HTTP/1.0,404,-
7712,149.25.43.200,19/Jul/1995:12:33:10-0400,GET,/home/internet-search.html,HTTP/1.0,404,-
7713,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:34:56-0400,GET,/shuttle/technology/sts-newsref/stsover-chron.html#stsover-chron,HTTP/1.0,404,-
7714,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:35:28-0400,GET,/shuttle/technology/sts-newsref/sts-mps.html#sts-mps-mal,HTTP/1.0,404,-
7715,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:36:33-0400,GET,/shuttle/technology/sts-newsref/sts-eclss-airlock.html#sts-eclss-aps,HTTP/1.0,404,-
7716,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:36:43-0400,GET,/shuttle/technology/sts-newsref/sts-cron.html#sts-cron-85,HTTP/1.0,404,-
7717,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:38:17-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-cargo,HTTP/1.0,404,-
7718,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:38:38-0400,GET,/shuttle/technology/sts-newsref/sts-jsc.html#sts-jsc-testing,HTTP/1.0,404,-
7719,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:41:24-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-manifest,HTTP/1.0,404,-
7720,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:41:54-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_count,HTTP/1.0,404,-
7721,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:43:15-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-ksc-ccafs,HTTP/1.0,404,-
7722,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:43:31-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_insertion,HTTP/1.0,404,-
7723,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:44:36-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_bio,HTTP/1.0,404,-
7724,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:44:37-0400,GET,/shuttle/technology/sts-newsref/sts-rhc.html#sts-dds-g-meter,HTTP/1.0,404,-
7725,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:44:52-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-opf,HTTP/1.0,404,-
7726,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:46:15-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#fuel_cell_mods,HTTP/1.0,404,-
7727,na1.dow.com,19/Jul/1995:12:48:47-0400,GET,/history/apollo-13.html,HTTP/1.0,404,-
7728,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:49:09-0400,GET,/shuttle/technology/sts-newsref/srb.html#srb-sep,HTTP/1.0,404,-
7729,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:49:20-0400,GET,/shuttle/technology/sts-newsref/sts-cron.html#sts-cron-80,HTTP/1.0,404,-
7730,na1.dow.com,19/Jul/1995:12:49:56-0400,GET,/history/apollo/apollo-13.html,HTTP/1.0,404,-
7731,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:50:47-0400,GET,/shuttle/technology/sts-newsref/sts-mps.html#sts-pogo,HTTP/1.0,404,-
7732,na1.dow.com,19/Jul/1995:12:50:59-0400,GET,/history/apollo/apollo-13.html,HTTP/1.0,404,-
7733,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:55:09-0400,GET,/shuttle/technology/sts-newsref/sts-mps.html#sts-mps-tvc,HTTP/1.0,404,-
7734,interlock.itthartford.com,19/Jul/1995:12:55:24-0400,GET,/elv/DELTA/uncons.htm,HTTP/1.0,404,-
7735,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:55:51-0400,GET,/shuttle/technology/sts-newsref/sts_sys.html#sts-rcc,HTTP/1.0,404,-
7736,exorcist.ee.pdx.edu,19/Jul/1995:12:55:54-0400,GET,/shuttle/misasions/sts-70/movies/movies.html,HTTP/1.0,404,-
7737,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:56:18-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_2nd_stage,HTTP/1.0,404,-
7738,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:56:35-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-cctv,HTTP/1.0,404,-
7739,goofy.analex.com,19/Jul/1995:12:56:41-0400,GET,/elv/elvpage.html,HTTP/1.0,404,-
7740,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:57:10-0400,GET,/shuttle/technology/sts-newsref/sts-lc39.html#sts-ksc-vpf,HTTP/1.0,404,-
7741,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:57:54-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-crewserv,HTTP/1.0,404,-
7742,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:58:02-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius-sequencer,HTTP/1.0,404,-
7743,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:59:36-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#wing_mods,HTTP/1.0,404,-
7744,hoohoo.ncsa.uiuc.edu,19/Jul/1995:12:59:44-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#gpc_mods,HTTP/1.0,404,-
7745,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:00:06-0400,GET,/shuttle/technology/sts-newsref/sts_overview.html#launch_sites,HTTP/1.0,404,-
7746,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:01:49-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_1st_stage,HTTP/1.0,404,-
7747,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:02-0400,GET,/shuttle/technology/sts-newsref/sts-rcs.html#sts-rcs,HTTP/1.0,404,-
7748,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:17-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mod_compare,HTTP/1.0,404,-
7749,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:19-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius-structure,HTTP/1.0,404,-
7750,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:33-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mod_gse,HTTP/1.0,404,-
7751,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:34-0400,GET,/shuttle/technology/sts-newsref/sts-rhc.html#sts-gnnc-brake,HTTP/1.0,404,-
7752,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:42-0400,GET,/shuttle/technology/sts-newsref/sts-rcs.html#sts-rcs-engines,HTTP/1.0,404,-
7753,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:03:49-0400,GET,/shuttle/technology/sts-newsref/sts-subs.html#sts-subs,HTTP/1.0,404,-
7754,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:05:06-0400,GET,/shuttle/technology/sts-newsref/sts-cron.html#sts-cron-74,HTTP/1.0,404,-
7755,ix-ken-wi1-23.ix.netcom.com,19/Jul/1995:13:05:36-0400,GET,/shuttle/mission,HTTP/1.0,404,-
7756,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:05:54-0400,GET,/shuttle/technology/sts-newsref/spacelab.html#spacelab-thermal,HTTP/1.0,404,-
7757,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:06:01-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-teleprinter,HTTP/1.0,404,-
7758,ix-ken-wi1-23.ix.netcom.com,19/Jul/1995:13:06:45-0400,GET,/shuttle/missions/sts-65/mission-sts.html,HTTP/1.0,404,-
7759,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:06:50-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-fault,HTTP/1.0,404,-
7760,wpl.wpl.com,19/Jul/1995:13:07:01-0400,GET,/shuttle%5Ccountdown%5Cliftoff.html,HTTP/1.0,404,-
7761,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:09:14-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#midbody_mods,HTTP/1.0,404,-
7762,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:09:39-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-tank,HTTP/1.0,404,-
7763,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:13:05-0400,GET,/shuttle/technology/sts-newsref/sts_mes.html#mes_ascent,HTTP/1.0,404,-
7764,dosnfsrv.ksc.nasa.gov,19/Jul/1995:13:14:29-0400,GET,/biomet/climate/gif,HTTP/1.0,404,-
7765,ix-tam1-11.ix.netcom.com,19/Jul/1995:13:15:52-0400,GET,/shuttle/missions/sts-71/movies.html,HTTP/1.0,404,-
7766,n1121107.ksc.nasa.gov,19/Jul/1995:13:16:11-0400,GET,/i,,404,-
7767,piweba3y.prodigy.com,19/Jul/1995:13:16:31-0400,GET,/HISTORY/APOLLO/APOLLO-13/APOLLO-13.HTML,HTTP/1.0,404,-
7768,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:16:33-0400,GET,/shuttle/technology/sts-newsref/sts-ovcomm.html#sts-uhf,HTTP/1.0,404,-
7769,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:16:34-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-pdr,HTTP/1.0,404,-
7770,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:16:52-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-seq,HTTP/1.0,404,-
7771,n1121107.ksc.nasa.gov,19/Jul/1995:13:17:41-0400,GET,/i,,404,-
7772,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:18:23-0400,GET,/shuttle/technology/sts-newsref/carriers.html#ius-gse,HTTP/1.0,404,-
7773,je3-n213-6.arc.nasa.gov,19/Jul/1995:13:18:58-0400,GET,/shuttle/technology/sts-newsref/stsref-to.html,HTTP/1.0,404,-
7774,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:19:14-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-spacelabint,HTTP/1.0,404,-
7775,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:20:48-0400,GET,/shuttle/technology/sts-newsref/stsover-acronyms.html#stsover-acronyms,HTTP/1.0,404,-
7776,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:21:22-0400,GET,/shuttle/technology/sts-newsref/stsover-prep.html#stsover-prep,HTTP/1.0,404,-
7777,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:21:26-0400,GET,/shuttle/technology/sts-newsref/sts_egress.html#sts_restraints,HTTP/1.0,404,-
7778,128.159.58.8,19/Jul/1995:13:21:31-0400,GET,/SDG/Experimental/demoweb/return.gif,HTTP/1.0,404,-
7779,arc-tac2-slip2.nsi.nasa.gov,19/Jul/1995:13:22:33-0400,GET,/history/apollo/apollo-8/apollo-,,404,-
7780,helpline14.micro.umn.edu,19/Jul/1995:13:23:58-0400,GET,/history/apollo/apollo-13/apollo13.html,HTTP/1.0,404,-
7781,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:25:55-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mod_propellant,HTTP/1.0,404,-
7782,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:26:14-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mods,HTTP/1.0,404,-
7783,trusty.lmsc.lockheed.com,19/Jul/1995:13:29:27-0400,GET,/persons/astronauts/i-to-l/kerwinJP.txt,HTTP/1.0,404,-
7784,trusty.lmsc.lockheed.com,19/Jul/1995:13:29:48-0400,GET,/persons/astronauts/a-to-d/conradCC.txt,HTTP/1.0,404,-
7785,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:30:35-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mod_contigency,HTTP/1.0,404,-
7786,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:30:37-0400,GET,/shuttle/technology/sts-newsref/stsover-launch.html#stsover-orbit,HTTP/1.0,404,-
7787,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:30:54-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#oms_mods,HTTP/1.0,404,-
7788,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:30:55-0400,GET,/shuttle/technology/sts-newsref/sts-cron.html#sts-cron-70,HTTP/1.0,404,-
7789,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:31:21-0400,GET,/shuttle/technology/sts-newsref/stsover-landing.html#stsover-srbdisasm,HTTP/1.0,404,-
7790,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:33:28-0400,GET,/shuttle/technology/sts-newsref/sts-rcs.html#sts-rcs-monitor,HTTP/1.0,404,-
7791,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:34:35-0400,GET,/shuttle/technology/sts-newsref/sts-oms.html#sts-oms-gimbal,HTTP/1.0,404,-
7792,microgravity.msad.hq.nasa.gov,19/Jul/1995:13:35:06-0400,GET,/shuttle/missions/sts-83/mission-sts-83.html,HTTP/1.0,404,-
7793,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:35:57-0400,GET,/shuttle/technology/sts-newsref/sts_asm.html#srb_mod_case_joint,HTTP/1.0,404,-
7794,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:35:57-0400,GET,/shuttle/technology/sts-newsref/sts-rcs.html#sts-rcs-pressure,HTTP/1.0,404,-
7795,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:36:13-0400,GET,/shuttle/technology/sts-newsref/sts-mps.html#sts-mps-ssme,HTTP/1.0,404,-
7796,128.158.48.64,19/Jul/1995:13:37:31-0400,GET,/history/apollo/apollo/-13/apollo-13-info.html,HTTP/1.0,404,-
7797,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:38:27-0400,GET,/shuttle/technology/sts-newsref/spacelab.html#spacelab-mmu,HTTP/1.0,404,-
7798,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:39:10-0400,GET,/shuttle/technology/sts-newsref/stsover.html#stsover,HTTP/1.0,404,-
7799,128.159.58.8,19/Jul/1995:13:39:16-0400,GET,/SDG/Experimental/demoweb/return.gif,HTTP/1.0,404,-
7800,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:39:24-0400,GET,/shuttle/technology/sts-newsref/sts-ovcomm.html#sts-ovcomm,HTTP/1.0,404,-
7801,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:45:09-0400,GET,/shuttle/technology/sts-newsref/sts_coord.html#airlock,HTTP/1.0,404,-
7802,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:47:33-0400,GET,/shuttle/technology/sts-newsref/sts-gear.html#sts-gear,HTTP/1.0,404,-
7803,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:49:02-0400,GET,/shuttle/technology/sts-newsref/et.html#et-lox,HTTP/1.0,404,-
7804,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:49:03-0400,GET,/shuttle/technology/sts-newsref/sts-eps.html#sts-fuel-cell,HTTP/1.0,404,-
7805,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:49:03-0400,GET,/shuttle/technology/sts-newsref/sts-jsc-comm.html#sts-tdrss,HTTP/1.0,404,-
7806,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:49:28-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-nsp,HTTP/1.0,404,-
7807,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:50:21-0400,GET,/shuttle/technology/sts-newsref/sts-caws.html#sts-deploy,HTTP/1.0,404,-
7808,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:51:01-0400,GET,/shuttle/technology/sts-newsref/et.html#et-tps,HTTP/1.0,404,-
7809,hoohoo.ncsa.uiuc.edu,19/Jul/1995:13:51:02-0400,GET,/shuttle/technology/sts-newsref/sts-inst.html#sts-inst-gpc,HTTP/1.0,404,-
